Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/accounts/,100,0,120.0,128.2355640004971,94.65800000180025,254.60310000926256,195.0,0.6061494929592436,0.0,120,130,130,140,150,220,240,250,250,250,250,1201,19,1
GET,/accounts/current,571,0,27,37.36115639247738,13.183500006562099,640.5672999972012,438.0402802101576,3.461113604797281,0.0,27,31,36,44,75,87,120,180,640,640,640,100,6,1
PUT,/accounts/current,905,0,27,40.74000430948458,13.657799994689412,661.6295999992872,0.0,5.4856529112811545,0.0,27,34,44,54,74,94,130,200,660,660,660,100,6,1
GET,/notifications/recipients/current,524,0,22,32.00383683197149,9.41039998724591,487.9695999989053,0.0,3.1762233431064364,0.0,22,25,29,33,50,73,130,290,490,490,490,100,6,1
GET,/statistics/current,471,0,27,45.24081061592829,13.355299990507774,482.71480000403244,2.0,2.8549641118380373,0.0,27,32,38,51,79,110,260,450,480,480,480,100,6,1
POST,/uaa/oauth/token,100,0,87,89.42266499914695,68.6888999916846,137.72669999161735,164.0,0.6061494929592436,0.0,88,94,97,100,110,120,130,140,140,140,140,100,6,1
,Aggregated,2671,0,27,44.19587397986066,9.41039998724591,661.6295999992872,107.43654062149008,16.190252956941396,0.0,27,34,48,61,91,120,150,250,490,660,660,100,6,1
Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/accounts/,4037,2184,4500.0,7682.4596157543165,79.10270000866149,59374.93640001048,199.90165964825366,19.594208025926946,10.600384029879725,4500,5900,6300,6700,22000,32000,48000,51000,58000,59000,59000,100,8,1
GET,/accounts/current,7410,0,1300.0,1488.2353719163318,30.656000002636574,5280.966000005719,402.04075573549255,35.96558867280621,0.0,1300,1600,1900,2100,3100,4300,4600,4700,5100,5300,5300,100,8,1
PUT,/accounts/current,10807,6,1500.0,1759.9611736468155,27.027000003727153,5355.392999990727,0.07217544184324974,52.45345705627756,0.029121934148021222,1500,1900,2200,2400,3700,4400,4700,4800,5100,5400,5400,100,8,1
GET,/notifications/recipients/current,5374,0,1400.0,1651.1450103088714,33.72119998675771,4990.305700004683,0.0,26.083545685244342,0.0,1400,1700,2000,2300,3400,4200,4500,4600,4900,5000,5000,100,8,1
GET,/statistics/current,5386,0,1400.0,1695.7080750465386,30.71240001008846,5005.4644999909215,2.0,26.141789553540384,0.0,1400,1800,2100,2300,3600,4300,4600,4600,4900,5000,5000,100,8,1
POST,/uaa/oauth/token,4037,2184,1000.0,2001.0713176614368,95.58910000487231,53555.75800000224,109.35942531582859,19.594208025926946,10.600384029879725,1000,1800,2600,3200,5300,6400,6800,8200,42000,54000,54000,100,8,1
,Aggregated,37051,4374,1500.0,2352.0681186823795,27.027000003727153,59374.93640001048,114.41421284175865,179.8327970197224,21.229889993907474,1500,2000,2400,3000,4400,5700,8500,24000,52000,59000,59000,100,8,1
Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/accounts/,100,0,140.0,191.78431800057297,88.59800000209361,683.177800005069,195.0,3.080215497231407,0.0,140,170,180,220,340,550,680,680,680,680,680,100,8,1
GET,/accounts/current,173,0,31,53.41359421974546,12.154399999417365,678.5912000050303,254.49132947976878,5.328772810210334,0.0,31,39,49,54,75,120,510,680,680,680,680,100,8,1
PUT,/accounts/current,140,0,34,68.63738142824981,15.192700011539273,674.0281000093091,0.0,4.31230169612397,0.0,34,48,68,78,160,240,400,670,670,670,670,100,8,1
GET,/notifications/recipients/current,70,0,26,44.016681428391685,12.94840000628028,339.64109999942593,0.0,2.156150848061985,0.0,26,31,35,38,140,200,240,340,340,340,340,100,8,1
GET,/statistics/current,87,0,32,65.01079885083004,12.710900002275594,686.9520999898668,2.0,2.6797874825913244,0.0,32,52,63,82,140,190,490,690,690,690,690,100,8,1
POST,/uaa/oauth/token,100,0,92,142.15527699925588,71.35959999868646,560.0372000044445,164.0,3.080215497231407,0.0,92,100,100,110,400,500,520,560,560,560,560,100,8,1
,Aggregated,670,0,48,91.01619686561709,12.154399999417365,686.9520999898668,119.55373134328359,20.63744383145043,0.0,48,86,100,120,180,340,540,670,690,690,690,100,8,1
Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/accounts/,10,0,85,116.43932999722892,79.95739999751095,358.650399997714,195.0,0.13687376047504402,0.0,91,92,92,120,360,360,360,360,360,360,360,10,1,1
GET,/accounts/current,38,0,27,37.83157894749341,12.183700004243292,197.09940000029746,352.2631578947368,0.5201202898051672,0.0,28,30,36,44,66,120,200,200,200,200,200,10,1,1
PUT,/accounts/current,23,0,34,40.09711739237663,15.04130000830628,91.16789999825414,0.0,0.31480964909260123,0.0,34,41,43,45,69,84,91,91,91,91,91,10,1,1
GET,/notifications/recipients/current,16,0,25,24.512899999535875,13.365300008445047,35.9632000036072,0.0,0.2189980167600704,0.0,26,27,27,27,34,36,36,36,36,36,36,10,1,1
GET,/statistics/current,18,0,34,44.331283332818806,19.43879999453202,78.63219999126159,2.0,0.24637276885507922,0.0,35,52,67,75,78,79,79,79,79,79,79,10,1,1
POST,/uaa/oauth/token,10,0,70,78.45114000083413,65.8255000016652,146.28079999238253,164.0,0.13687376047504402,0.0,71,71,74,79,150,150,150,150,150,150,150,10,1,1
,Aggregated,115,0,31,47.81659043472483,12.183700004243292,358.650399997714,147.9304347826087,1.574048245463006,0.0,31,45,69,71,84,94,150,200,360,360,360,10,1,1









